time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,windspeed_10m_max
2016-08-16,12.6,0.6,0.0,1.57,14.0
2016-08-17,12.7,-0.3,0.0,1.73,8.5
2016-08-18,12.1,1.0,0.0,1.56,14.3
2016-08-19,11.8,-0.3,0.0,1.68,10.2
2016-08-20,12.3,1.7,0.0,1.44,8.7
2016-08-21,12.9,3.0,0.0,1.84,13.0
2016-08-22,12.0,6.5,2.4,1.51,28.4
2016-08-23,12.9,6.4,0.0,1.53,16.2
2016-08-24,11.7,5.9,8.9,1.04,11.3
2016-08-25,11.5,7.7,9.2,0.68,16.8
2016-08-26,14.7,9.2,11.6,1.11,23.8
2016-08-27,10.4,6.7,7.4,1.5,37.4
2016-08-28,12.1,4.7,0.0,1.63,21.1
2016-08-29,11.6,5.3,0.0,1.17,18.9
2016-08-30,14.6,5.8,0.0,2.04,12.7
2016-08-31,13.9,4.2,0.0,2.15,9.0
2016-09-01,11.5,4.9,0.0,1.25,21.6
2016-09-02,14.1,8.1,1.3,1.3,30.0
2016-09-03,13.7,8.4,0.0,1.66,27.4
2016-09-04,15.2,8.4,7.7,1.15,29.6
2016-09-05,11.3,9.5,4.1,0.75,34.2
2016-09-06,12.4,5.5,1.8,1.59,20.0
2016-09-07,11.5,5.8,10.3,1.29,38.2
2016-09-08,6.0,3.6,5.2,1.45,33.1
2016-09-09,7.7,3.0,1.5,1.65,27.7
2016-09-10,9.3,5.2,0.3,1.33,23.6
2016-09-11,13.1,2.3,0.0,2.42,9.0
2016-09-12,11.2,3.2,0.0,1.49,21.9
2016-09-13,13.2,6.8,0.1,1.12,19.4
2016-09-14,13.8,10.0,1.4,1.29,19.7
2016-09-15,15.9,10.2,1.4,1.84,16.8
2016-09-16,14.4,11.7,6.2,0.77,30.2
2016-09-17,14.9,12.1,7.6,0.86,29.3
2016-09-18,13.5,8.9,12.7,0.94,21.0
2016-09-19,11.9,6.7,0.0,1.16,14.4
2016-09-20,11.5,5.1,0.0,2.23,17.8
2016-09-21,10.9,5.9,5.9,1.15,17.1
2016-09-22,13.2,5.9,0.0,1.83,19.5
2016-09-23,15.2,7.9,0.0,2.39,13.9
2016-09-24,16.7,7.2,5.4,1.86,8.7
2016-09-25,13.6,8.7,11.3,1.03,18.3
2016-09-26,14.2,8.5,5.9,1.32,15.4
2016-09-27,15.8,9.0,0.4,1.58,13.8
2016-09-28,16.3,6.8,1.3,2.21,13.6
2016-09-29,15.4,7.6,3.3,1.59,14.6
2016-09-30,15.9,7.9,7.8,2.2,9.0
2016-10-01,15.6,9.6,5.7,1.59,21.6
2016-10-02,16.7,9.7,4.8,2.36,30.3
2016-10-03,16.1,9.2,9.7,2.3,15.8
2016-10-04,14.7,8.9,2.8,1.97,21.2
2016-10-05,15.0,10.1,7.2,2.15,30.9
2016-10-06,13.6,8.0,18.6,1.61,30.5
2016-10-07,11.8,5.4,7.0,2.0,27.0
2016-10-08,15.6,4.6,0.7,2.11,31.1
2016-10-09,12.5,7.4,12.5,1.95,25.6
2016-10-10,15.3,5.5,0.0,3.31,12.7
2016-10-11,17.1,6.7,0.0,2.47,28.3
2016-10-12,14.8,8.1,1.1,1.73,35.5
2016-10-13,13.6,7.0,0.5,2.77,20.9
2016-10-14,12.4,6.5,9.6,1.58,29.4
2016-10-15,9.9,5.1,3.2,1.25,26.5
2016-10-16,13.3,3.9,0.0,2.14,33.2
2016-10-17,16.4,9.5,0.0,3.29,27.5
2016-10-18,15.8,9.7,0.0,2.82,24.1
2016-10-19,17.1,9.7,0.1,2.39,24.6
2016-10-20,16.2,9.6,1.1,2.23,16.6
2016-10-21,12.8,7.9,18.1,1.62,24.0
2016-10-22,12.2,5.4,0.0,2.33,18.7
2016-10-23,16.7,1.9,0.0,3.1,16.4
2016-10-24,17.2,8.3,0.1,2.77,16.5
2016-10-25,16.1,12.0,2.7,2.32,29.8
2016-10-26,15.2,10.3,7.7,2.19,29.2
2016-10-27,14.9,9.4,0.8,2.56,23.9
2016-10-28,16.3,9.2,2.6,2.58,25.0
2016-10-29,11.9,6.6,3.4,2.59,19.6
2016-10-30,10.5,5.0,3.8,2.62,22.7
2016-10-31,12.8,1.8,0.0,3.13,15.3
2016-11-01,13.9,3.2,0.8,3.37,20.3
2016-11-02,14.4,9.3,7.5,2.44,29.1
2016-11-03,14.5,8.3,2.9,2.8,24.6
2016-11-04,12.6,7.8,1.2,2.85,22.7
2016-11-05,15.3,8.1,7.4,2.38,22.8
2016-11-06,17.5,10.1,2.6,2.53,31.1
2016-11-07,14.9,9.5,33.7,1.23,31.9
2016-11-08,15.0,8.4,19.9,3.09,35.5
2016-11-09,18.9,8.0,0.0,3.76,24.7
2016-11-10,18.0,13.3,0.7,2.23,23.2
2016-11-11,18.5,13.8,3.5,2.76,29.9
2016-11-12,14.8,9.8,5.6,1.65,30.5
2016-11-13,13.9,9.3,1.0,2.93,25.2
2016-11-14,16.1,8.3,7.8,2.14,37.6
2016-11-15,16.9,13.3,7.2,1.4,40.5
2016-11-16,15.2,10.3,11.3,2.51,34.3
2016-11-17,13.2,8.2,11.4,2.63,29.3
2016-11-18,13.5,7.6,0.3,3.92,22.5
2016-11-19,16.8,10.0,3.9,2.1,31.4
2016-11-20,14.5,9.5,0.0,3.52,33.2
2016-11-21,15.8,9.1,0.0,3.38,26.7
2016-11-22,19.5,8.5,0.0,4.47,20.8
2016-11-23,18.9,9.8,0.0,4.11,25.5
2016-11-24,19.7,10.7,0.0,4.19,13.0
2016-11-25,18.0,10.3,4.5,1.93,42.9
2016-11-26,16.3,10.2,9.4,2.83,30.9
2016-11-27,13.2,7.7,16.2,1.55,35.7
2016-11-28,13.3,7.2,1.8,3.01,40.0
2016-11-29,15.5,9.9,1.4,2.49,29.1
2016-11-30,14.9,11.6,5.1,1.35,26.1
2016-12-01,17.9,10.4,0.0,4.17,16.1
2016-12-02,15.5,10.5,0.0,3.1,13.3
2016-12-03,17.8,8.1,0.0,4.25,14.8
2016-12-04,15.9,9.4,0.6,2.18,16.0
2016-12-05,19.1,11.9,2.3,3.72,10.9
2016-12-06,19.8,10.4,1.1,3.9,19.0
2016-12-07,19.6,13.2,0.0,3.57,28.7
2016-12-08,18.0,14.6,1.1,2.69,27.9
2016-12-09,21.6,12.8,2.2,3.85,13.7
2016-12-10,19.8,12.0,6.0,2.19,34.7
2016-12-11,14.7,9.7,1.8,3.3,30.9
2016-12-12,15.2,9.4,2.3,3.47,35.1
2016-12-13,14.9,6.9,0.3,3.33,25.6
2016-12-14,18.3,10.4,3.1,2.97,31.4
2016-12-15,17.2,11.3,7.9,1.48,37.4
2016-12-16,15.5,10.0,0.0,4.04,28.2
2016-12-17,20.8,8.0,0.0,4.99,13.6
2016-12-18,17.8,10.3,0.0,3.84,25.8
2016-12-19,15.6,10.2,5.0,2.87,27.6
2016-12-20,18.9,8.2,0.0,4.79,15.8
2016-12-21,20.4,8.1,0.0,4.72,20.1
2016-12-22,20.4,13.6,2.1,4.73,30.4
2016-12-23,14.1,9.3,23.8,3.09,25.2
2016-12-24,16.1,8.2,0.3,3.84,19.4
2016-12-25,16.4,11.2,0.3,2.96,24.4
2016-12-26,19.0,9.6,0.5,3.99,13.4
2016-12-27,16.8,11.4,0.0,2.91,28.1
2016-12-28,18.7,10.1,0.0,4.77,22.3
2016-12-29,14.4,9.5,0.6,2.59,22.5
2016-12-30,18.6,5.9,0.0,4.97,12.2
2016-12-31,18.7,6.9,0.0,4.5,20.7
2017-01-01,18.7,13.2,1.8,2.4,35.1
2017-01-02,19.1,14.4,5.9,2.17,22.6
2017-01-03,18.1,12.7,15.0,0.88,41.4
2017-01-04,15.9,9.6,1.3,3.26,36.2
2017-01-05,15.9,5.7,0.1,3.83,15.9
2017-01-06,14.6,7.3,0.2,2.56,25.9
2017-01-07,16.4,11.1,0.3,3.7,23.1
2017-01-08,16.0,10.6,0.8,3.27,28.9
2017-01-09,18.5,12.4,2.6,3.4,31.3
2017-01-10,19.1,12.7,7.1,4.07,22.4
2017-01-11,22.5,12.8,0.3,4.62,22.6
2017-01-12,18.9,14.4,8.8,2.84,37.7
2017-01-13,17.7,10.9,1.7,4.33,30.1
2017-01-14,19.1,10.2,0.0,3.58,26.8
2017-01-15,18.8,14.1,5.1,1.91,34.2
2017-01-16,17.4,11.0,0.2,4.49,23.2
2017-01-17,20.0,10.8,0.0,4.15,23.2
2017-01-18,20.6,12.7,1.7,3.16,31.6
2017-01-19,16.4,9.9,13.3,3.14,43.4
2017-01-20,15.4,8.9,3.8,3.72,18.4
2017-01-21,18.4,7.0,7.3,3.17,45.9
2017-01-22,16.9,12.2,11.1,2.46,52.0
2017-01-23,15.8,11.6,6.3,2.78,33.7
2017-01-24,19.9,11.2,0.0,4.17,19.2
2017-01-25,17.0,10.4,2.2,1.94,39.0
2017-01-26,16.5,9.9,0.0,3.02,25.6
2017-01-27,19.1,11.9,0.0,3.94,26.6
2017-01-28,21.8,11.4,0.0,4.65,13.3
2017-01-29,20.0,11.7,0.0,4.49,20.9
2017-01-30,21.1,11.9,0.8,2.56,16.5
2017-01-31,21.6,13.5,1.6,2.6,20.1
2017-02-01,18.8,13.7,0.2,2.19,30.0
2017-02-02,17.9,16.6,35.1,0.79,33.5
2017-02-03,20.2,12.0,0.4,4.28,27.2
2017-02-04,18.8,10.8,0.0,3.66,21.6
2017-02-05,22.2,12.0,0.0,4.71,13.5
2017-02-06,22.2,12.4,0.0,3.64,24.1
2017-02-07,21.8,14.2,4.2,1.41,20.6
2017-02-08,16.8,11.4,0.1,2.21,34.1
2017-02-09,16.5,9.4,0.0,3.2,23.9
2017-02-10,17.9,8.9,0.8,3.28,14.6
2017-02-11,19.4,8.6,0.0,4.29,11.9
2017-02-12,20.4,9.8,0.0,2.99,31.1
2017-02-13,21.5,14.8,2.0,2.39,49.1
2017-02-14,20.1,13.6,0.9,2.6,22.0
2017-02-15,17.1,10.2,0.0,3.42,15.2
2017-02-16,21.0,9.6,2.8,2.54,14.1
2017-02-17,19.9,14.1,28.1,1.51,21.3
2017-02-18,21.4,15.4,7.6,2.02,14.5
2017-02-19,22.9,15.6,11.6,2.9,13.4
2017-02-20,22.7,15.8,5.3,2.73,12.0
2017-02-21,20.4,15.9,1.7,1.98,12.4
2017-02-22,20.8,11.4,0.1,3.64,13.8
2017-02-23,20.6,11.6,0.2,3.08,19.3
2017-02-24,20.7,12.1,0.0,4.17,13.7
2017-02-25,21.9,10.3,0.0,3.98,18.0
2017-02-26,20.5,9.7,0.0,3.86,21.3
2017-02-27,21.6,14.2,1.1,2.83,14.3
2017-02-28,22.2,13.6,0.4,3.62,13.1
2017-03-01,22.0,11.5,0.4,3.7,15.5
2017-03-02,19.3,12.2,0.0,3.56,18.4
2017-03-03,18.6,11.4,0.0,2.59,20.5
2017-03-04,20.4,12.2,1.0,2.93,26.2
2017-03-05,19.9,12.6,0.0,3.15,23.0
2017-03-06,20.0,13.1,0.0,2.92,18.3
2017-03-07,17.6,10.6,11.6,1.06,26.5
2017-03-08,14.6,10.1,0.7,2.87,36.7
2017-03-09,21.3,10.1,0.0,3.35,22.5
2017-03-10,24.1,13.9,7.4,3.32,20.0
2017-03-11,21.5,16.6,30.4,1.41,32.1
2017-03-12,22.0,13.1,9.4,1.58,28.0
2017-03-13,19.4,13.1,3.3,2.05,20.2
2017-03-14,14.7,10.9,2.0,1.88,27.5
2017-03-15,14.9,9.1,0.0,2.41,23.0
2017-03-16,20.0,8.1,0.0,3.35,10.7
2017-03-17,22.1,10.9,0.0,3.15,14.6
2017-03-18,19.1,11.3,0.4,2.04,21.7
2017-03-19,18.8,8.7,0.0,3.31,16.4
2017-03-20,17.3,10.1,0.0,2.21,23.1
2017-03-21,20.1,12.6,0.0,3.2,18.0
2017-03-22,19.9,14.0,1.7,0.85,21.4
2017-03-23,19.4,11.8,0.4,1.59,14.1
2017-03-24,18.2,10.9,0.6,1.37,20.6
2017-03-25,19.8,14.8,4.3,1.37,12.8
2017-03-26,19.8,15.2,1.0,2.09,21.3
2017-03-27,19.9,15.6,18.8,1.47,15.8
2017-03-28,21.7,14.4,1.2,2.25,14.5
2017-03-29,20.1,13.9,19.0,1.14,23.4
2017-03-30,19.0,13.5,3.1,1.54,19.2
2017-03-31,19.2,12.6,0.0,2.17,12.3
2017-04-01,19.6,10.9,0.0,2.25,14.5
2017-04-02,19.5,12.9,0.0,1.24,22.1
2017-04-03,18.0,12.7,16.4,0.42,20.4
2017-04-04,13.0,11.1,78.9,0.82,35.9
2017-04-05,17.2,12.1,72.5,0.73,27.0
2017-04-06,15.2,10.9,3.3,1.74,40.1
2017-04-07,16.0,7.2,0.7,1.98,14.8
2017-04-08,15.7,7.0,0.0,2.39,18.5
2017-04-09,18.0,7.6,0.0,2.14,12.0
2017-04-10,19.8,8.4,0.0,2.53,11.4
2017-04-11,20.1,13.2,3.7,1.52,20.4
2017-04-12,18.9,16.7,24.0,0.86,23.5
2017-04-13,18.7,14.8,27.1,0.87,26.0
2017-04-14,17.5,13.4,11.5,1.65,29.2
2017-04-15,15.7,11.3,4.9,1.37,26.0
2017-04-16,15.9,11.2,0.5,1.57,24.0
2017-04-17,15.4,9.7,6.8,1.23,17.1
2017-04-18,15.6,6.8,0.0,1.78,15.5
2017-04-19,14.3,5.9,0.7,1.33,19.5
2017-04-20,13.4,6.2,0.0,1.62,19.1
2017-04-21,13.9,5.5,0.0,1.95,11.4
2017-04-22,17.0,4.6,0.0,1.91,9.8
2017-04-23,17.2,6.9,0.0,1.94,12.0
2017-04-24,16.8,8.6,0.0,1.7,15.7
2017-04-25,17.4,8.8,0.0,1.85,15.5
2017-04-26,16.9,7.0,0.0,1.83,12.8
2017-04-27,17.5,8.7,0.0,1.64,14.7
2017-04-28,17.9,11.1,0.0,1.66,33.1
2017-04-29,16.8,14.1,2.4,0.81,23.5
2017-04-30,15.3,8.3,14.9,1.05,28.6
2017-05-01,10.1,5.3,9.3,1.33,29.6
2017-05-02,12.6,3.0,0.0,1.37,12.8
2017-05-03,13.9,8.1,4.1,1.24,30.0
2017-05-04,13.0,8.3,3.0,1.77,32.3
2017-05-05,13.4,5.5,0.2,1.4,18.4
2017-05-06,14.8,4.2,0.0,1.52,8.2
2017-05-07,14.2,5.1,0.0,1.03,11.2
2017-05-08,14.8,7.3,0.0,1.27,17.7
2017-05-09,16.1,9.1,0.0,1.27,18.9
2017-05-10,17.5,10.7,0.4,1.45,14.2
2017-05-11,14.8,11.6,60.6,0.57,27.5
2017-05-12,11.7,9.8,24.6,0.52,28.2
2017-05-13,10.2,5.5,0.0,1.18,29.3
2017-05-14,13.1,4.0,0.0,0.8,9.5
2017-05-15,13.3,5.9,0.6,0.82,11.0
2017-05-16,13.1,7.0,0.5,1.21,24.5
2017-05-17,15.8,11.4,1.9,1.13,35.2
2017-05-18,13.9,10.6,8.2,0.47,30.7
2017-05-19,12.1,8.0,2.8,1.87,32.9
2017-05-20,9.4,2.2,15.4,0.79,31.5
2017-05-21,9.4,0.9,0.0,1.43,20.5
2017-05-22,10.7,-0.8,0.0,1.27,12.8
2017-05-23,12.7,4.0,1.5,0.88,20.4
2017-05-24,12.7,7.2,7.1,0.84,17.1
2017-05-25,13.1,3.4,0.0,1.22,13.6
2017-05-26,14.8,4.1,0.1,1.5,25.0
2017-05-27,14.9,10.8,7.2,0.79,21.8
2017-05-28,12.0,9.7,3.8,0.47,21.8
2017-05-29,14.1,7.7,1.6,0.94,14.0
2017-05-30,13.6,8.4,0.0,1.06,15.6
2017-05-31,14.4,6.2,1.3,0.99,17.9
2017-06-01,14.9,4.8,0.0,1.08,9.7
2017-06-02,13.9,4.3,0.0,1.17,17.7
2017-06-03,11.6,4.9,0.0,0.89,22.9
2017-06-04,9.9,2.8,0.0,0.92,15.8
2017-06-05,11.9,4.8,2.6,1.01,18.1
2017-06-06,11.4,3.5,1.1,0.88,9.6
2017-06-07,11.5,3.8,0.0,0.92,12.0
2017-06-08,10.5,3.3,0.0,0.8,16.9
2017-06-09,11.1,3.8,0.0,0.77,14.2
2017-06-10,12.9,6.4,2.4,1.0,29.0
2017-06-11,12.4,3.4,0.0,0.99,14.5
2017-06-12,12.7,8.1,0.4,0.67,21.2
2017-06-13,12.6,8.9,11.0,0.57,33.0
2017-06-14,10.7,3.8,4.8,1.54,37.5
2017-06-15,10.4,0.9,0.1,0.96,20.5
2017-06-16,12.4,5.4,1.3,0.87,21.5
2017-06-17,12.4,3.2,0.0,0.98,7.5
2017-06-18,12.7,4.4,0.3,0.63,19.8
2017-06-19,13.4,6.7,0.0,0.83,13.4
2017-06-20,14.2,1.5,0.0,1.07,9.6
2017-06-21,13.6,2.4,0.0,1.22,13.9
2017-06-22,11.9,2.1,10.3,0.54,21.9
2017-06-23,12.0,8.6,14.5,0.23,23.7
2017-06-24,11.0,8.8,7.2,0.47,25.2
2017-06-25,11.8,5.8,2.5,0.72,17.9
2017-06-26,10.0,4.8,0.0,0.8,14.5
2017-06-27,10.9,2.1,0.0,0.78,7.3
2017-06-28,11.3,4.0,0.0,0.77,7.7
2017-06-29,10.6,1.8,0.0,0.99,9.2
2017-06-30,11.1,1.3,0.1,0.96,24.0
2017-07-01,13.2,8.9,9.9,1.3,42.5
2017-07-02,12.9,7.8,5.2,0.74,29.7
2017-07-03,11.9,6.0,1.5,0.77,14.4
2017-07-04,11.9,4.9,1.1,0.8,31.0
2017-07-05,9.7,2.2,0.4,0.81,13.5
2017-07-06,9.9,1.6,0.1,0.68,9.7
2017-07-07,10.4,5.6,4.7,0.65,20.1
2017-07-08,11.1,4.3,0.2,0.86,19.9
2017-07-09,9.9,6.9,7.9,0.48,15.6
2017-07-10,11.5,5.6,4.8,0.83,16.7
2017-07-11,10.9,5.6,1.2,0.89,20.9
2017-07-12,6.8,2.6,16.9,0.6,29.8
2017-07-13,5.6,3.0,30.6,0.28,40.3
2017-07-14,7.7,3.8,2.5,0.7,32.0
2017-07-15,9.4,4.1,0.4,0.83,14.2
2017-07-16,11.1,3.9,0.8,1.0,17.0
2017-07-17,11.1,7.7,26.9,0.57,31.3
2017-07-18,11.8,4.3,0.1,1.12,11.9
2017-07-19,13.8,6.7,0.0,1.1,23.8
2017-07-20,14.9,8.6,9.6,0.88,35.1
2017-07-21,11.9,8.2,8.2,0.98,32.5
2017-07-22,10.4,7.6,15.7,0.44,31.8
2017-07-23,9.9,6.1,0.0,0.65,18.2
2017-07-24,10.9,7.3,1.8,0.76,20.7
2017-07-25,11.6,6.6,0.3,1.14,22.4
2017-07-26,11.5,6.2,0.0,1.09,22.9
2017-07-27,9.6,6.2,14.5,0.43,28.5
2017-07-28,7.6,3.2,4.7,0.65,20.8
2017-07-29,7.5,0.7,0.9,0.97,23.4
2017-07-30,9.7,-2.4,0.0,1.22,8.9
2017-07-31,9.6,-1.0,0.0,1.04,17.0
2017-08-01,11.2,6.7,28.6,0.35,18.7
2017-08-02,8.6,5.6,14.7,0.34,17.1
2017-08-03,8.5,3.6,0.0,1.45,26.1
2017-08-04,10.3,1.9,0.0,1.24,19.1
2017-08-05,12.2,-0.6,0.0,1.49,11.2
2017-08-06,10.4,4.9,8.5,1.05,31.3
2017-08-07,15.0,8.4,0.7,1.3,20.1
2017-08-08,14.1,8.4,5.0,0.78,27.7
2017-08-09,12.8,10.1,18.6,0.56,36.2
2017-08-10,12.5,8.1,3.0,1.01,27.5
2017-08-11,11.7,7.8,3.3,1.04,26.8
2017-08-12,14.1,7.2,6.9,1.01,27.7
2017-08-13,13.4,8.6,0.1,1.38,28.0
2017-08-14,10.5,6.8,3.2,1.1,23.8
2017-08-15,10.8,5.8,2.6,1.08,26.3
2017-08-16,13.1,7.0,5.2,1.45,24.8
2017-08-17,12.6,9.7,6.0,0.71,37.6
2017-08-18,14.1,5.8,0.0,1.71,14.2
2017-08-19,13.1,8.3,7.3,0.85,22.9
2017-08-20,9.5,6.8,4.4,0.65,27.4
2017-08-21,9.5,3.5,0.0,1.13,27.1
2017-08-22,9.2,1.9,0.1,1.51,15.3
2017-08-23,12.2,-1.6,0.0,1.78,10.6
2017-08-24,13.1,1.9,0.0,1.69,14.5
2017-08-25,13.9,4.2,0.0,1.88,15.9
2017-08-26,13.9,5.2,0.0,1.74,21.9
2017-08-27,14.6,7.8,0.4,2.15,30.9
2017-08-28,15.8,11.2,6.7,1.91,34.3
2017-08-29,14.9,7.3,1.0,1.15,15.6
2017-08-30,14.6,6.6,3.2,1.45,9.3
2017-08-31,12.8,7.1,4.4,1.1,15.9
2017-09-01,10.9,6.9,2.3,0.92,17.8
2017-09-02,9.9,6.2,4.3,0.83,25.9
2017-09-03,10.1,4.6,0.8,1.15,21.6
2017-09-04,11.1,3.5,0.8,1.49,8.5
2017-09-05,12.5,4.3,4.8,1.41,29.5
2017-09-06,14.6,8.9,17.5,1.6,33.9
2017-09-07,11.4,6.8,18.0,1.53,30.2
2017-09-08,11.9,6.7,2.0,2.0,30.4
2017-09-09,9.2,4.6,16.1,0.7,28.8
2017-09-10,8.4,4.3,4.3,1.33,24.5
2017-09-11,9.4,3.0,3.4,1.61,16.1
2017-09-12,10.6,4.0,0.9,1.79,34.4
2017-09-13,13.4,7.8,3.5,1.61,23.8
2017-09-14,18.5,10.9,4.3,2.0,23.3
2017-09-15,15.9,11.9,1.3,2.16,43.2
2017-09-16,12.2,8.1,12.2,1.81,32.4
2017-09-17,13.6,6.8,9.4,1.85,34.3
2017-09-18,10.3,6.0,9.1,1.55,29.5
2017-09-19,11.9,3.5,0.3,1.95,16.0
2017-09-20,13.3,6.5,0.4,1.7,9.7
2017-09-21,13.1,6.3,14.0,1.12,20.8
2017-09-22,11.9,4.1,1.0,1.92,15.8
2017-09-23,14.0,5.2,0.6,2.16,21.3
2017-09-24,15.9,8.7,0.9,1.37,21.9
2017-09-25,15.1,10.9,4.6,1.49,38.6
2017-09-26,14.0,10.9,19.9,0.93,45.5
2017-09-27,14.7,8.4,1.5,2.19,11.0
2017-09-28,15.2,5.2,0.2,2.06,18.6
2017-09-29,14.1,5.7,1.5,1.45,20.0
2017-09-30,13.6,8.5,3.1,1.95,19.8
2017-10-01,10.5,6.4,7.3,1.01,29.1
2017-10-02,13.8,7.3,1.5,2.18,42.3
2017-10-03,13.9,9.8,1.3,2.17,28.3
2017-10-04,14.4,8.8,0.4,2.1,26.8
2017-10-05,15.2,9.6,1.5,2.38,19.9
2017-10-06,15.6,9.9,4.5,1.65,21.2
2017-10-07,13.2,9.8,9.9,0.94,18.4
2017-10-08,15.6,9.8,10.0,1.49,22.9
2017-10-09,17.0,8.9,13.7,2.23,14.3
2017-10-10,16.1,8.4,8.7,2.24,21.3
2017-10-11,12.6,8.1,12.2,1.56,38.5
2017-10-12,14.1,7.1,1.1,2.1,21.2
2017-10-13,12.9,5.9,0.7,1.14,26.1
2017-10-14,15.9,7.3,0.0,3.08,20.6
2017-10-15,12.1,8.0,4.5,2.72,30.9
2017-10-16,14.6,9.1,0.9,2.15,30.4
2017-10-17,13.1,8.1,0.3,1.88,29.8
2017-10-18,12.4,5.6,1.0,1.92,28.5
2017-10-19,12.8,3.3,0.0,2.59,15.3
2017-10-20,17.4,8.1,0.0,3.54,12.6
2017-10-21,14.1,8.9,1.6,2.0,31.0
2017-10-22,13.9,7.9,0.0,2.44,27.6
2017-10-23,14.9,8.7,0.9,1.83,18.6
2017-10-24,15.1,9.1,2.3,2.75,23.1
2017-10-25,13.9,9.4,1.0,2.02,26.6
2017-10-26,14.5,9.4,5.4,2.82,22.1
2017-10-27,17.5,5.4,0.0,3.71,17.6
2017-10-28,18.9,10.6,1.2,2.59,12.4
2017-10-29,16.8,12.4,10.1,1.43,22.0
2017-10-30,17.8,12.0,2.0,2.27,16.8
2017-10-31,18.4,11.6,1.4,2.88,11.4
2017-11-01,18.0,11.5,0.3,2.73,17.5
2017-11-02,18.1,9.9,0.0,3.44,22.8
2017-11-03,18.4,11.9,4.9,1.86,36.2
2017-11-04,19.4,12.9,1.9,2.87,25.5
2017-11-05,14.8,9.9,0.9,2.07,21.3
2017-11-06,12.9,7.0,1.0,3.18,25.4
2017-11-07,15.6,5.1,0.0,3.5,40.8
2017-11-08,14.3,8.6,17.3,2.89,47.2
2017-11-09,15.1,7.3,0.0,2.97,21.0
2017-11-10,16.7,9.6,0.4,3.21,20.5
2017-11-11,14.6,7.4,0.0,3.37,32.8
2017-11-12,12.1,6.2,0.6,2.35,23.7
2017-11-13,13.6,6.3,0.4,2.51,16.8
2017-11-14,15.3,3.9,0.0,3.87,18.7
2017-11-15,15.8,7.0,0.4,2.84,12.8
2017-11-16,15.8,7.2,2.3,2.77,16.8
2017-11-17,17.8,8.8,0.0,3.42,18.5
2017-11-18,14.3,9.2,0.0,3.2,32.3
2017-11-19,15.6,7.5,0.0,3.78,29.7
2017-11-20,17.6,8.4,0.0,4.38,24.9
2017-11-21,18.3,8.7,0.0,4.09,17.7
2017-11-22,19.1,9.4,0.0,4.59,15.5
2017-11-23,22.4,8.4,0.0,5.23,11.7
2017-11-24,22.0,11.4,0.0,3.95,16.6
2017-11-25,20.2,11.6,0.0,2.63,16.6
2017-11-26,19.0,13.5,3.7,1.81,9.2
2017-11-27,19.5,12.9,8.0,2.13,11.6
2017-11-28,21.6,11.9,5.8,3.88,11.2
2017-11-29,18.9,12.4,17.7,2.17,9.3
2017-11-30,20.6,12.9,2.5,3.42,16.9
2017-12-01,20.8,13.0,11.9,3.83,13.0
2017-12-02,20.2,13.3,3.0,3.32,12.0
2017-12-03,21.5,11.6,0.1,4.18,17.6
2017-12-04,23.0,10.1,0.0,5.24,15.5
2017-12-05,22.8,11.2,0.0,5.45,16.5
2017-12-06,24.5,11.8,0.0,5.35,16.9
2017-12-07,23.5,16.1,1.2,4.22,18.6
2017-12-08,21.2,17.0,4.0,2.64,13.2
2017-12-09,20.7,15.1,0.7,3.54,22.6
2017-12-10,21.5,15.1,0.8,3.67,25.4
2017-12-11,21.9,14.2,0.7,4.87,23.0
2017-12-12,20.7,12.9,0.1,4.36,22.6
2017-12-13,19.0,13.1,1.5,3.99,26.0
2017-12-14,19.5,11.4,1.5,4.23,24.0
2017-12-15,21.5,9.8,0.1,4.3,18.5
2017-12-16,22.5,12.4,0.2,3.07,14.3
2017-12-17,24.5,12.8,1.2,5.02,19.5
2017-12-18,20.5,12.5,2.8,3.08,21.2
2017-12-19,19.3,11.1,0.1,4.67,32.8
2017-12-20,17.1,10.2,3.6,4.31,28.1
2017-12-21,21.2,8.7,0.0,5.26,16.3
2017-12-22,22.5,14.0,1.2,3.59,21.6
2017-12-23,22.0,13.6,1.1,2.56,9.4
2017-12-24,21.4,15.9,1.0,3.19,18.1
2017-12-25,22.1,14.4,0.4,4.1,26.5
2017-12-26,17.8,11.6,8.7,2.36,24.2
2017-12-27,15.1,10.3,6.8,4.04,24.9
2017-12-28,14.1,9.0,0.8,3.4,30.8
2017-12-29,18.1,11.2,0.0,3.34,24.8
2017-12-30,20.6,9.8,0.1,4.15,15.5
2017-12-31,21.0,11.4,0.1,3.2,21.2
2018-01-01,21.4,13.6,12.3,2.71,18.3
2018-01-02,23.6,16.2,8.1,3.43,17.7
2018-01-03,23.0,15.6,4.3,3.34,16.7
2018-01-04,22.0,16.8,28.4,1.61,18.4
2018-01-05,20.8,15.6,40.9,1.31,27.0
2018-01-06,18.8,11.6,2.4,3.43,22.1
2018-01-07,19.5,10.1,0.0,4.67,18.7
2018-01-08,23.2,13.2,0.9,5.06,15.3
2018-01-09,23.5,13.7,0.5,4.18,18.0
2018-01-10,22.4,17.0,4.5,3.05,20.0
2018-01-11,22.6,15.6,0.3,3.29,14.5
2018-01-12,24.5,15.5,3.1,4.51,17.7
2018-01-13,22.6,16.5,7.0,3.83,22.7
