﻿Published/unpublished,Title,Author(s),Journal,Pub Year,Volume,Pages,Url,DOI,Description/Notes,Region,Location Name,Site Name,Latitude,Longitude,Altitude,Soil Types,Is it pasture/crop?,Is it resident/sown?,Sowing Date,Harvest Method,Irrigation Level,kgNyr,kgPyr,kgKyr,kgSyr,kgLimeyr,Defoliation Method,Dominant Species,Cultivar,Flowering Date,Additional Species,Cultivars,Experiment Name,Measurement Unit,What yield are you recording?,Data Source,Start Date,End Date,DM Yield,Grain Yield,Growth Rate,Annual Yield,Met Files,Photos,Soil Water Data,Raw Data
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Dry Winter ",kg/ha,TotalYield,Figure 2 Digitised,20/09/2018,14/11/2018,1881,,34.2,0,,,,
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Dry Winter ",kg/ha,TotalYield,Figure 2 Digitised,03/05/2018,20/06/2018,1992,,41.5,0,,,,
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Dry Winter ",kg/ha,TotalYield,Figure 2 Digitised,02/08/2018,20/09/2018,1789,,36.5102,0,,,,
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Wet winter ",kg/ha,TotalYield,Figure 1 Digitised,23/05/2017,05/07/2017,2116,,49.2093,0,,,,
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Wet winter ",kg/ha,TotalYield,Figure 1 Digitised,05/07/2017,11/08/2017,1570,,42.4324,0,,,,
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Wet winter ",kg/ha,TotalYield,Figure 1 Digitised,26/10/2017,24/11/2017,2011,,69.3448,0,,,,
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Wet winter ",kg/ha,TotalYield,Figure 1 Digitised,28/09/2017,26/10/2017,1737,,62.0357,0,,,,
Unpublished,Beef Profit from Pasture Group:  6_2017AR1 Bull Stocking Rate Comparison,Beef Profit from Pasture Group,,,,,,,"Temataa Station (D.& R.O’Callaghan) Doubtless Bay; Low, Medium or High stock rate ",Northland,Taipa_Kaitaia,Medium_Temataa Station,-34.99,173.44,,,Pasture,Resident,,,,,,,,,StockRate_Bulls _Medium,,,,,,"Wet winter ",kg/ha,TotalYield,Figure 1 Digitised,11/08/2017,28/09/2017,1711,,35.6458,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Heavy bulls  463 kgLW/head,,,,,,Heavy,kg/ha,TotalYield,Figure 1 Digitised,19/11/2017,09/05/2018,1794,,10.4912,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Heavy bulls  463 kgLW/head,,,,,,Heavy,kg/ha,TotalYield,Figure 1 Digitised,15/04/2017,18/06/2017,2008,,31.375,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Heavy bulls  463 kgLW/head,,,,,,Heavy,kg/ha,TotalYield,Figure 1 Digitised,18/06/2017,19/11/2017,1860,,12.0779,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Heavy bulls  463 kgLW/head,,,,,,Heavy,kg/ha,TotalYield,Figure 1 Digitised,09/05/2018,19/11/2018,2849,,14.6856,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Light bulls 373 kgLW/head,,,,,,Light,kg/ha,TotalYield,Figure 1 Digitised,19/11/2017,09/05/2018,1794,,10.4912,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Light bulls 373 kgLW/head,,,,,,Light,kg/ha,TotalYield,Figure 1 Digitised,15/04/2017,18/06/2017,1874,,29.2813,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Light bulls 373 kgLW/head,,,,,,Light,kg/ha,TotalYield,Figure 1 Digitised,18/06/2017,19/11/2017,1843,,11.9675,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Light bulls 373 kgLW/head,,,,,,Light,kg/ha,TotalYield,Figure 1 Digitised,09/05/2018,19/11/2018,2522,,13,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Medium bulls 432 kg/head,,,,,,Medium,kg/ha,TotalYield,Figure 1 Digitised,19/11/2017,09/05/2018,1812,,10.5965,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Medium bulls 432 kg/head,,,,,,Medium,kg/ha,TotalYield,Figure 1 Digitised,15/04/2017,18/06/2017,1950,,30.4688,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Medium bulls 432 kg/head,,,,,,Medium,kg/ha,TotalYield,Figure 1 Digitised,18/06/2017,19/11/2017,1843,,11.9675,0,,,,
Unpublished,Beef Profit from Pasture Group:  7_2017Stocking Rate Comparison (R2 Bull Size),Beef Profit from Pasture Group,,,,,,,"Apr – Dec 2018, Landcorp Rangiputa, Rangiputa, Far North; Light,Medium and Heavy bulls",Northland,Rangiputa,Landcorp Rangiputa,-34.8,173.3,,,Pasture,Resident,,,,,,,,,Medium bulls 432 kg/head,,,,,,Medium,kg/ha,TotalYield,Figure 1 Digitised,09/05/2018,19/11/2018,2686,,13.8454,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,01/06/2017,13/07/2017,2276,,54.1905,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,17/07/2018,14/09/2018,1831,,31.0339,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,10/05/2018,16/06/2018,1750,,47.2973,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,14/09/2018,16/10/2018,1982,,61.9375,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,16/06/2018,17/07/2018,1796,,57.9355,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,13/07/2017,17/08/2017,1989,,56.8286,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,17/08/2017,20/09/2017,1759,,51.7353,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,20/09/2017,22/10/2017,1989,,62.1563,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,High_J. Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _High,,,,,,Bulls StockRate _High,kg/ha,TotalYield,Fig.1 and Fig.1 digitised,22/10/2017,23/11/2017,1914,,59.8125,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,01/06/2017,13/07/2017,2343,,55.7857,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,17/07/2018,14/09/2018,2151,,36.4576,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,10/05/2018,16/06/2018,1746,,47.1892,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,14/09/2018,16/10/2018,2081,,65.0313,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,16/06/2018,17/07/2018,1683,,54.2903,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,13/07/2017,17/08/2017,2054,,58.6857,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,17/08/2017,20/09/2017,2165,,63.6765,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,20/09/2017,22/10/2017,2178,,68.0625,0,,,,
Unpublished,Beef Profit from Pasture Group:8 Variable Stocking Rate Comparison with a Fixed Stocking Rate,Beef Profit from Pasture Group,,,,,,,"James Donaldson Farm, Portland, Whangarei
",Northland,Portland,James Donaldson Farm,-35.7,174.3,,,Pasture,Resident,,,,,,,,,Bulls StockRate _Low,,,,,,Bulls StockRate _Low,kg/ha,TotalYield,Fig 1 and Fig 2 digitised,22/10/2017,23/11/2017,2204,,68.875,0,,,,
